"MASTER RESULT SET","MSTR 01",,,,,,,,,,,,,,,,,,,,,,,
"Keyword # 1 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 2 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 3 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 4 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 5 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 6 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 7 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 8 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","PRIMARY TOPIC: What is the ""main topic"" this website would fit under (its subject)?","SUBTOPIC  What is this specific website really about (what is its real focus)?","NAME OF WEBSITE (exactly as it appears on their website). Note: Sometimes the actual website name has spaces between the title words, sometimes it does not. Use the appropriate one.","URLS (also known as a link or ""web address"" or ""links""). Sometimes you are asked to research the website as a whole. Sometimes you are given a ""sub-page, related to a specific topic"" and you must research just that portion of the website. For example notice row 4: it is a sub-page (almost like a separate website) of the main Disney website. But on the right and the left you will notice it deals specifically with ""pin collecting"". If the website takes you to the homepage, do the whole website. If it takes you to a sub-page, just do that portion of the website.","State (the location of the company providing the website) as noted on their website (sometimes it helps to look on the ""contact us"" or ""privacy statement"" page.","City (as noted on their website)","Is using the website FREE or does it COST? Sometimes websites charge for its goods or services. Also, if a website is completely free to browse or if a great deal of it is free to browse, put ""free"" here. However, if clicking on most anything brings up a cost (must pay for it to see it), then put a ""$"" here (we don't need the amount).","Is REGISTRATION REQUIRED? If you can't get to the information without having to register first, then put ""Yes"" here. If you have to register to even browse, put ""Yes"" here.  But if you can see everything, or at least browse, without registering, put no. Note: MOST (not all) shopping websites require registration to buy something, so put Yes here. Examples: Both eBay & Amazon are shopping sites. However, eBay can be browsed and even researched to find out the history of items, without HAVING to register, so put No here. Amazon can be browsed, but provides little information outside of finding things to buy, so put Yes here.","Everything on the Web fits into one (or sometimes 2) of these 4 categories. The definition of ""find it"" is a geographic location (like locating a national park). Make the website fit into one of the following ACTIVITY CATEGORIES =  SEE IT (read the news, view a photos, read and research, check movie times, etc.)  SHOP IT (shop for it, trade it in, auction it, purchase then download it, online shopping, etc.)  DO IT (play a game, chat, update your blog, book a flight, listen to music, customize your computer, and ""sometimes shopping activities"", etc.)  FIND IT (locate London, check out the address of a restaurant in the Chicago metro service area, etc. = this is rarely used in this column). Pick the activity that MOST fist the MAJORITY of the website","Write a BRIEF DESCRIPTION OF WEBSITE. Most often you can copy and paste a small portion of the ""about us"" section of their website to get a good description. It may even require copying and pasting a couple of sentences from different paragraphs within their website to make a ""well rounded description"". However, if you cannot copy and paste something directly from THEIR website, then you must write the description in your own words. YOU CAN NOT USE SOMETHING ANYONE ELSE WROTE - as that is ""copywrite infringement"". You CANNOT use something another website (example: Google, Wikipedia, etc.) uses as their description of this website, as this is also ""copywrite infringement"". The bottom line - if you cannot get a description directly from the website itself - write it yourself. Note: also notice from the examples below that the descriptions are not ""personal"" but rather speak to the general population (meaning they do not include a lot of ""us"" ""I"" ""you"" ""best"" , etc.). Keep anything personal or that relates to ""being the best"" to a minimum, even if you are cutting and pasting directly from their website.","Primary MSA (Metro Service Area) for ubExact Engine","SUPER CAT (this is the very top category this website will be categorized under = it is it's ultimate parent topic)","Is This OFFICIAL Website? (Use this statement: ""Official xxxxx Website"" only for websites that are often confused with other websites, or who have many copycat websites trying to pretend to be them. Example: Disney World).","Preferred Link:
Ad 2-3 Keywords","Preferred Link:
Ad 3-4 Keywords","Preferred Link:
Ad 4-5 Keywords","Separate URL will be for these:
NAV ADS"
"Cane River","Magnolia Plantation","History","Historical Sites","Historical Parks","Rivers","Travel","Outdoors","Attractions & Theme Parks","Entertainment","Cane River Creole National Historical Park","http://www.nps.gov/cari","Louisiana","Natchitoches","Free","No","Do It","Cane River Creole National Historical Park features Oakland and Magnolia plantations. Other historic sites to see are the Cane River and view its pecan and live oak trees.","Alexandria","Sports & Recreation","Official National Park Government Website",,,,
"Outdoor Activities","Creole Plantation","Cane River","Historical Sites","Historical Parks","Rivers","Travel","Outdoors","Attractions & Theme Parks","Entertainment","Cane River National Heritage Area","http://www.nps.gov/crha/","Louisiana","Natchitoches","Free","No","Do It","Cane River National Heritage Area is known for its historic agricultural landscapes and historical sites that can be viewed by the public.","Alexandria","Sports & Recreation","Official National Park Government Website",,,,
"Cycling Training","Mountain Biking","Bicycling Blogs","Bicycling Video","Bike Reviews","Bicycle Repairs","Sports","x","Magazines","Bicycling Magazine","Bicycling","http://www.bicycling.com","Pennsylvania","Emmaus","Free","No","See It","Bicycling Magazine is a leading cycling magazine and connects with millions of active, affluent professionals for whom cycling is the centerpiece of a vibrant, experiential lifestyle. Bicycling's unique combination of travel, gear, fitness, style and award-winning stories, vivid photography and design, brings the sport to life for passionate readers. Browse some content online or subscribe to the magazine for a fee.","Allentown","Sports & Recreation",,,,,
"History","Quarries","Quarry","Guided Tours","American History","Travel","Tours","Outdoors","National Park","Entertainment","Alibates Flint Quarries National Monument","http://www.nps.gov/alfl","Texas","Fritch","Free","No","Do It","Alibates Flint Quarries National Monument - Imagine yourself standing where an ancient civilization once lived, surrounded by colorful flint that was used to make weapons and tools. Alibates flint is a multi-colored stone with the ability to hold a sharp edge. Alibates flint was highly prized and traded throughout much of North America. Tours are offered by reservation only.","Amarillo","Sports & Recreation","Official National Park Government Website",,,,
"Lake Meredith","Hunting","Fishing","Historical Site","Scenic Parks","Boating","Travel","Outdoors","National Park","Entertainment","Lake Meredith National Recreation Area","http://www.nps.gov/lamr/","Texas","Fritch","Free","No","Do It","Lake Meredith National Recreation Area - The lake was created to supply water for 11 Panhandle cities and to create recreational opportunities such as fishing, boating, waterskiing, sailing, sail-boarding, scuba diving, and swimming. The backcountry surrounding the lake provides areas for hunting, camping, horseback riding, wildlife viewing and hiking. ","Amarillo","Sports & Recreation","Official National Park Government Website",,,,
"Iowa Festivals","Scholarship Awards","State of Iowa Sports Festival","Brian Pearson Memorial Scholarship","Sports","Events","Outdoors","Athlete of the Year","Entertainment","Sports Festival","Iowa Sports Festival","http://www.iowagames.org/","Iowa","Ames","Free","No","Do It","Iowa Sports Festival began in honor of Iowa State University basketball player Brian Pearson and is an annual sports event. The festivities are primarily in the summer and winter and based on Sportsmanship.","Ames","Sports & Recreation",,"[Festivals] Looking For A Sports Festival?",,,
"Camping","Hunting","Rivers"," Fishing","River Rafting","Travel","Fly Fishing","Outdoors","National Park","Entertainment","Alagnak Wild River","http://www.nps.gov/alag/","Alaska","King Salmon","Free","No","Do It","The headwaters of the Alagnak Wild River lie within the rugged Aleutian Range of neighboring Katmai National Park & Preserve. Meandering west towards Bristol Bay and the Bering Sea, the Alagnak traverses the beautiful Alaska Peninsula, providing an unparalleled opportunity to experience the unique wilderness, wildlife, and cultural heritage of southwest Alaska.","Anchorage","Sports & Recreation","Official National Park Government Website",,,,
"Camping","Hiking","Alaskan Park","Parks","River Rafting","Travel","Fishing","Outdoors","National Park","National Monument","Aniakchak National Monument & Preserve","http://www.nps.gov/ania","Alaska","King Salmon","Free","No","Do It","Aniakchak National Monument and Preserve-given its remote location and notoriously bad weather, Aniakchak is one of the least visited units of the National Park System. A vibrant reminder of Alaska's location in the volcanically active ""Ring of Fire,"" the monument is home to an impressive six-mile wide, 2,500 ft. deep caldera formed during a massive eruption 3,500 years ago.","Anchorage","Sports & Recreation","Official National Park Government Website",,,,
"Katmai ","Camping","National Preserve","Historical Site","Archeology","Fishing","Travel","Outdoors","National Park","Entertainment","Katmai National Park & Preserve","http://www.nps.gov/katm","Alaska","King Salmon","Free","No","Do It","Katmai National Park & Preserve is well known for rugged wilderness, volcanoes, fishes and brown bears. About 900 prehistoric human dwellings are the main attractions of this park.","Anchorage","Sports & Recreation","Official National Park Government Website",,,,
"Lake Clark ","Telaquana Trail ","National Preserve","Historical Site","Volcanoes","Rafting","Travel","Outdoors","National Park","Entertainment","Lake Clark National Park & Preserve","http://www.nps.gov/lacl/","Alaska","Anchorage","Free","No","Do It","Lake Clark National Park and Preserve was created to protect scenic beauty (volcanoes, glaciers, wild rivers and waterfalls), populations of fish and wildlife, watersheds essential for red salmon, and the traditional lifestyle of local residents. Lake Clark's spectacular scenery provides a true wilderness experience for those who visit.","Anchorage","Sports & Recreation","Official National Park Government Website",,,,
"Wrangell - St Elias","River Trips","National Preserve","Historical Site","Wilderness","Fishing","Travel","Outdoors","National Park","Entertainment","Wrangell - St Elias National Park & Preserve","http://www.nps.gov/wrst","Alaska","Anchorage","Free","No","Do It","The Chugach, Wrangell, and Saint Elias ranges converge here in what is often referred to as the ""mountain kingdom of North America."" The largest unit of the National Park System, this spectacular wilderness includes the continent's largest assemblage of glaciers, and greatest collection of peaks above 16,000 feet, including 18,008’ Mount St. Elias, the second highest peak in the United States.","Anchorage","Sports & Recreation","Official National Park Government Website",,,,
"Robert E. Lee","American History","History","Civil War General","Historical Parks","Civil War","Travel","Outdoors","National Park","Memorial","Arlington House, The Robert E. Lee Memorial","http://www.nps.gov/arho","Virginia","McLean","Free","No","Do It","Arlington House, The Robert E. Lee Memorial - Was the home of Robert E. Lee and his family for thirty years and is uniquely associated with the Washington and Custis families. George Washington Parke Custis built the house to be his home and a memorial to George Washington, his step-grandfather. It is now preserved as a memorial to General Lee, who gained the respect of Americans in both the North and the South.","Arlington","Sports & Recreation","Official National Park Government Website",,,,
"Great Falls","Potomac River ","Hiking","Historical Site","Historical Parks","Parks","Travel","Outdoors","National Park","Entertainment","Great Falls Park","http://www.nps.gov/grfa","Virginia","McLean","Free","No","Do It","Great Falls Park- At Great Falls, the Potomac River builds up speed and force as it falls over a series of steep, jagged rocks and flows through the narrow Mather Gorge. The Patowmack Canal offers a glimpse into the early history of this country. Great Falls Park has many opportunities to explore history and nature, all in a beautiful 800 acre park only fifteen miles from the Nation’s Capital. ","Arlington","Sports & Recreation","Official National Park Government Website",,,,
"George Washington","American History","President","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","George Washington Memorial Parkway","http://www.nps.gov/gwmp/","Maryland","McLean","Free","No","Do It","George Washington Memorial Parkway enables its visitors to learn about the first president and the establishment of America. It also offers different parks within its vicinity for visitors to enjoy.","Arlington","Sports & Recreation","Official National Park Government Website",,,,
"Lyndon B. Johnson ","36th President","President","Historical Site","Scenic Parks","Memorial","Travel","Outdoors","National Park","Entertainment","Lyndon Baines Johnson Memorial Grove on the Potomac","http://www.nps.gov/lyba","Virginia","McLean","Free","No","Do It","Lyndon Baines Johnson Memorial Grove, this park was renamed in honor of Lady Bird Johnson and her campaign to beautify Washington D.C. The Grove, a site chosen by Lady Bird herself, is the site that the Johnsons often stopped to admire the city. Today, the Grove is relaxing spot for people to watch the river, view Washington D.C., and to recreate.","Arlington","Sports & Recreation","Official National Park Government Website",,,,
"Manassas","American History","Battlefields","Historical Site","Historical Parks","Civil War","Outdoors","x","National Park","Entertainment","Manassas National Battlefield Park","http://www.nps.gov/mana","Virginia","Manassas","Free","No","Do It","Manassas National Battlefield Park - Explore Two Great Battles of the American Civil War. In 1861, enthusiastic volunteers gathered to fight the first major land battle of the war. Nearly one year later, both sides met again on the same battlefield with the Confederates winning a solid victory. Start your visit at the visitors center and check the board for daily interpretive programs, go for a hike, explore historic sites, check out the bookstore and museum.","Arlington","Sports & Recreation","Official National Park Government Website",,,,
"Prince William Forest","Camping","Fishing","Historical Site","Historical Parks","Parks","Travel","Outdoors","National Park","Entertainment","Prince William Forest Park","http://www.nps.gov/prwi/","Virginia","Triangle","Free","No","Do It","Prince William Forest Park is an oasis of natural beauty and human history located only 35 miles south of Washington, DC. 37 miles of hiking trails and 21 miles of bicycle-accessible roads and trails traverse this 15,000 acre piedmont forest. Beneath its canopy lies evidence of human history reaching back to 8,000 B.C. Camping is also available at this park.","Arlington","Sports & Recreation","Official National Park Government Website",,,,
"Theodore Roosevelt","Conservation ","President","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","Theodore Roosevelt Island Park","http://www.nps.gov/this","Virginia","McLean","Free","No","Do It","Theodore Roosevelt Island-One of Theodore Roosevelt’s greatest legacies was his dedication to conservation. Today, this island stands as a fitting memorial to the outdoorsman, naturalist, and visionary who was our 26th President.","Arlington","Sports & Recreation","Official National Park Government Website",,,,
"Thomas Stone","Declaration of Independence ","American History","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","Thomas Stone National Historic Site","http://www.nps.gov/thst","Maryland","Port Tobacco","Free","No","Do It","Thomas Stone National Historic Site is the place where Stone signed the Declaration of Independence. The park also offers visitors the opportunity to go to ranger-led adventure, view exhibits and watch films to increase knowledge about the history of this historic site .","Arlington","Sports & Recreation","Official National Park Government Website",,,,
"Wolf Trap National Park","Children's Theatre-in-the-Woods","Guided Tours","Historical Site","Historical Parks","Parks","Travel","Outdoors","National Park","Entertainment","Wolf Trap National Park for the Performing Arts","http://www.nps.gov/wotr","Virginia","Vienna","Free","No","Do It","Wolf Trap Farm Park for the Performing Arts is the only national park of its kind which is dedicated to the performing musical arts. It hosts music in different genres so anyone and at any age can converge here and enjoy live music performances. Junior-Ranger programs for children promises fun activities for the little ones.","Arlington","Sports & Recreation","Official National Park Government Website",,,,
"Natural Garden ","Arboretum Trails ","Conservation","Public Garden","Arboretum","Outdoors","x","x","Entertainment","Arboretum","North Carolina Arboretum","http://www.ncarboretum.org/","North Carolina","Asheville","Free","No","Do It","The North Carolina Arboretum is a 434-acre public garden located within the Bent Creek Experimental Forest of the Pisgah National Forest. Surrounded by the dense folds of the botanically diverse Southern Appalachian Mountains, the Arboretum is nestled in one of the most beautiful natural garden settings in America.  A center for education, research, conservation and economic development, and garden demonstration, the Arboretum offers a wide range of activities for visitors of all ages.","Asheville","Sports & Recreation",,,,,
"Camping","Hiking","Bird Watching","Parks","Theatre","Parks","Travel","Outdoors","National Park","Entertainment","Blue Ridge Parkway","http://www.nps.gov/blri","North Carolina","Asheville","Free","No","Do It","A drive down the Blue Ridge Parkway is meant to be slow paced and relaxing. A stop at almost any overlook or trail will reveal much of the natural and cultural history here. The Parkway meanders 469 miles between Shenandoah and Great Smoky Mountains National Parks, so explore the many communities along the way that make our region so special. Enjoy the view, but watch the road.","Asheville","Sports & Recreation","Official National Park Government Website",,,,
"Carl Sandburg ","American Poet","Pulitzer Prize Winner","Historical Site","History Museum","Tours","Travel","Outdoors","National Park","Entertainment","Carl Sandburg Home National Historic Site","http://www.nps.gov/carl/","North Carolina","Flat Rock","Free","No","Do It","Carl Sandburg Home National Historic Site - The home of America's poet, Carl Sandburg, is quite a baronial estate for an old socialist. It was designated as a National Historic Site in 1968 to honor Carl Sandburg's compelling collection of stories about the American people; their plights, struggles, joys and hopes as told through Sandburg's poetry, prose, journalism and biography.","Asheville","Sports & Recreation","Official National Park Government Website",,,,
"Chattahoochee River ","Fishing","National Recreation Area","Historical Site","Adventure Parks","Boating","Travel","Outdoors","National Park","Entertainment","Chattahoochee River National Recreation Area","http://www.nps.gov/chat/","Georgia","Atlanta","Free","No","Do It","Chattahoochee River National Recreation Area provides visitors with its popular activities like boating, hiking, and even reserve the area for your special events. Tickets can be bought online as well.","Atlanta","Sports & Recreation","Official National Park Government Website",,,,
"Kennesaw Mountain","Outdoor Activities","Battlefields","Historical Site","Historical Parks","Civil War","Travel","Outdoors","National Park","Entertainment","Kennesaw Mountain National Battlefield Park","http://www.nps.gov/kemo/","Georgia","Kennesaw","Free","No","Do It","Kennesaw Mountain National Battlefield Park is a place where heavy fighting occurred during the Atlanta Campaign. Today visitors can do some hiking, watch interpretative programs, relic hunting and bird watching in the area.","Atlanta","Sports & Recreation","Official National Park Government Website",,,,
"Martin Luther King Jr.","American History","African American History","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","Martin Luther King Jr National Historic Site","http://www.nps.gov/malu/","Georgia","Atlanta","Free","No","Do It","Martin Luther King Jr National Historic Site is the birth home of this hero from Georgia. The Birth Home of Dr. Martin Luther King, Jr., may be visited only with a park ranger led tour. The tours are filled on a first-come, first-served basis.","Atlanta","Sports & Recreation","Official National Park Government Website",,,,
"Tuskegee Airman ","African American Pilots","American History","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","Tuskegee Airman National Historic Site","http://www.nps.gov/tuai","Georgia","Tuskegee","Free","No","Do It","Tuskegee Airmen National Historic Site is a small package with lots of good things to offer. Come, explore the world through the eyes of young eager cadets searching for an opportunity to prove themselves true American patriots. In the 1940's Tuskegee, Alabama became home to a ""military experiment"" to train America's first African-American military pilots.","Atlanta","Sports & Recreation","Official National Park Government Website",,,,
"Sports","Season Tickets","Atlantic Falcon Tickets","NFL","Football Teams","National Football League","Professional Sports","Falcons","Entertainment","Football","Atlanta Falcons","http://www.atlantafalcons.com/","Georgia","Atlanta","Free","No","Do It","The Official Website for the Atlanta Falcons. The Falcons joined the NFL in 1966 and was in Supper Bowl XXXIII. The website offers team information including tickets, history, team news, game schedule and much more. ","Atlanta","Sports & Recreation","Official Atlanta Falcons Website",,,,
"Sports","Denver Bronco Tickets","Denver Bronco Pictures","NFL","Football Teams","National Football League","Professional Sports","Broncos","Entertainment","Football","Denver Broncos","http://www.denverbroncos.com/index.php","Colorado","Englewood","Free","No","Do It","The Official Website for the Denver Broncos. Since 1960, the Denver Broncos have grown into a team that is followed by legions of fans throughout the Rocky Mountain region, United States and the world. An original franchise of the American Football League, the club reached the National Football League's pinnacle by capturing its first World Championship by virtue of a 31-24 victory over the Green Bay Packers in Super Bowl XXXII. The website offers team information including tickets, history, team news, game schedule and much more. ","Aurora","Sports & Recreation","Official Denver Broncos Website",,,,
"Lyndon B. Johnson ","American History","President","Historical Site","Scenic Parks","History","Travel","Outdoors","National Park","Entertainment","Lyndon B. Johnson National Historical Park","http://www.nps.gov/lyjo/","Texas","Johnson City","Free","No","Do It","Lyndon B. Johnson National Historical Park tells the story of our 36th President beginning with his ancestors until his final resting place on his beloved LBJ Ranch. This entire ""circle of life"" gives the visitor a unique perspective into one of America's most noteworthy citizens by providing the most complete picture of an American president. ","Austin","Sports & Recreation","Official National Park Government Website",,,,
"Antietam","American History","Civil War","Civil War Battle","Cemetery","Travel","Cemetaries","Outdoors","National Park","History","Antietam National Cemetery","http://www.nps.gov/anti/","Maryland","Sharpsburg","Free","No","Do It","Antietam National Cemetery was the site of the Battle of 1862 where 12 hours of bloody Civil War combat took place. Visitors can join a ranger program or do some hiking, biking or shop for souvenirs at the store.","Baltimore","Sports & Recreation","Official National Park Government Website",,,,
"Tours","National Anthem","History","Historical Site","Historical Parks","National Monument","Travel","Outdoors","National Park","Entertainment","Fort McHenry National Monument and Historic Shrine","http://www.nps.gov/fomc/","Maryland","Baltimore","Free","No","Do It","Fort McHenry National Monument and Historic Shrine is the birthplace of the US national Anthem ""Star Spangled Banner"". Visitors can go for group activities in the park, teacher guides are also available for those who avail of school field trip tours.","Baltimore","Sports & Recreation","Official National Park Government Website",,,,
"Hampton Mansion","American History","Historic Homes","Historical Site","Mansion","Hampton Man","Travel","Outdoors","National Park","Entertainment","Hampton National Historic Site","http://www.nps.gov/hamp/","Maryland","Towson","Free","No","Do It","Hampton National Historic Site remembers the days of the African-American slavery. The Hampton House serves a s a landmark and a museum for people to learn about its history.","Baltimore","Sports & Recreation","Official National Park Government Website",,,,
"Monocacy","Walking Trails","Battlefields","Historical Site","Historical Parks","Civil War","Travel","Outdoors","National Park","Entertainment","Monocacy National Battlefield","http://www.nps.gov/mono/","Maryland","Frederick","Free","No","Do It","Monocacy National Battlefield is where Washington, D.C was saved in 1864. Today visitors can relive the battle by viewing the exhibits of weapons of old, opportunities for hiking and walking trails. The park also coordinates with Living History volunteers in conducting special events that is related to this historic site.","Baltimore","Sports & Recreation","Official National Park Government Website",,,,
"Roosevelt Campobello ","Walking Trails","Roosevelt Memorial","Camping","Historical Parks","Parks","Travel","Outdoors","Entertainment","Franklin Delano Roosevelt ","Roosevelt Campobello International Park","http://www.fdr.net/","Maine","Lubec","Free","No","Do It","Roosevelt Campobello International Park commemorates the life and times of former US President Franklin Delano Roosevelt. The park offers its visitors with features like walking trails, a lighthouse, and gardens amongst others.","Bangor","Sports & Recreation",,,,,
"Camping","Entertainment","Travel","Scenic Parks","Parks","Parks","x","Outdoors","National Park","Destination Travel","Acadia National Park","http://www.nps.gov/acad/","Maine","Bar Harbor","Free","No","Do It","Acadia National Park offers visitors lots of places to go like the Cadillac Mountain, a lighthouse, historical museum among others. Children can join Junior Ranger Programs consisting of different fun activities.","Bangor","Sports & Recreation","Official National Park Government Website",,,,
"Maine Acadian Culture ","Acadian Culture ","Museums","Historical Site","Parks","Travel","x","Outdoors","National Park","Entertainment","Maine Acadian Culture","http://www.nps.gov/maac/","Maine","Bar Harbor","Free","No","Do It","Maine Acadian Heritage aims to preserve the Acadian culture through historical societies, clubs, museums and even towns. Winter activities include ice fishing, snow mobiling, cross-country skiing and others.","Bangor","Sports & Recreation","Official National Park Government Website",,,,
"Saint Croix Island","Maine Park","Guided Tours","Historical Site","Historical Parks","Parks","Travel","Outdoors","National Park","Entertainment","Saint Croix Island International Historic Site","http://www.nps.gov/sacr/","Maine","Bar Harbor","Free","No","Do It","Saint Croix Island International Historic Site serves as a reminder to the beginnings of the United States and Canada. Plans are in development for enhancement of the site.","Bangor","Sports & Recreation","Official National Park Government Website",,,,
"Cape Cod","Tours","Seashore","Historical Site","Islands","Parks","Travel","Outdoors","National Park","Entertainment","Cape Cod National Seashore","http://www.nps.gov/caco/","Massachusetts","Wellfleet","Free","No","Do It","Cape Cod National Seashore showcases sandy beaches, lighthouses and cultural landscapes. It also offers ranger-guided tours and other activities and historical resources for its visitors","Barnstable","Sports & Recreation","Official National Park Government Website",,,,
"New Bedford Whaling","Guided Tours","Museums","Whaling Port","Historical Parks","Parks","Travel","Outdoors","National Park","Entertainment","New Bedford Whaling National Historical Park","http://www.nps.gov/nebe/","Massachusetts","New Bedford","Free","No","Do It","New Bedford Whaling National Historical Park is the premier whaling port and was once considered as the ""richest city in the world"". The park has the largest whaling museum, whaleman's home and a whaleman's chapel.","Barnstable","Sports & Recreation","Official National Park Government Website",,,,
"Camping","Hiking","National Preserve","Historical Site","Scenic Parks","Boating","Travel","Outdoors","National Park","Entertainment","Big Thicket National Preserve","http://www.nps.gov/bith","Texas","Kountze","Free","No","Do It","Big Thicket National Preserve is a huge 97,000 acre park. It is composed of a diverse set of plants and animals within the confines of its vicinity. Activities available for the public includes wildlife viewing, camping, fishing, horseback riding, view museum exhibits and much more.","Beaumont","Sports & Recreation","Official National Park Government Website",,,,
"Cycling Results","Cycling","Racing News","Bicycle Racing News","Sports","x","x","x","News & Media","Cycling News","Cyclingnews.com","http://www.cyclingnews.com","Belgium","Gent","Free","No","See It","Since its inception in 1995, www.cyclingnews.com has grown to become the worldwide leader on the Internet for the sport of cycling, the number one summer sport in Europe and one that is growing in popularity around the world.","Belgium","Sports & Recreation",,,,,
"Lake Chelan ","Hiking","Boat Tours","Historical Site","Scenic Parks","Boating","Travel","Outdoors","National Park","Entertainment","Lake Chelan National Recreation Area","http://www.nps.gov/archive/noca/focus/focus.htm","Washington","Stehekin","Free","No","Do It","Lake Chelan National Recreation Area shows great scenery amidst wilderness and tall mountains. Guests can experience outdoor fun like hiking, horseback riding, kayaking and other adventurous activities.","Bellingham","Sports & Recreation","Official National Park Government Website",,,,
"Ross Lake","Outdoor Activities","National Recreation Area","Historical Site","Scenic Parks","Travel","Outdoors","x","National Park","Entertainment","Ross Lake National Recreation Area","http://www.nps.gov/archive/noca/rola/rosslake.htm","Washington","Stehekin","Free","No","Do It","Ross Lake National Recreation Area is a part of Cascades National Park and is very accessible. It is also surrounded by beautiful mountains. Visitors can go here for camping, fishing, boating and hiking.","Bellingham","Sports & Recreation","Official National Park Government Website",,,,
"Outdoor Activities","Museums","Historic Reserve","Historical Site","Historical Parks","Boating","Travel","Outdoors","National Park","Entertainment","Ebey's Landing National Historical Reserve","http://www.nps.gov/ebla/","Washington","Coupeville","Free","No","Do It","Ebey's Landing National Historical Reserve provides a vivid historical record where Pacific Northwest history is still clearly visible in the landscape. Historical features of the reserve appear to today's visitors much as they did a century ago, when New England sea captains were drawn to Penn Cove.","Bellingham","Sports & Recreation","Official National Park Government Website",,,,
"North Cascades","Hiking","Climbing","Historical Site","Scenic Parks","Boating","Travel","Outdoors","National Park","Entertainment","North Cascades National Park","http://www.nps.gov/noca/","Washington","Sedro-Woolley","Free","No","Do It","North Cascades National Park is a mountainous region amidst waterfalls and over 300 glaciers. Opportunities for great outdoor activities in the form of hiking, climbing, horseback riding, boating, climbing and wildlife viewing are available to visitors.","Bellingham","Sports & Recreation","Official National Park Government Website",,,,
"San Juan Island","Hiking Trails","Outdoor Activities","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","San Juan Island National Historical Park","http://www.nps.gov/sajh/","Washington","Friday Harbor","Free","No","Do It","San Juan Island National Historical Park is well known for splendid vistas, saltwater shore, quiet woodlands and orca whales. But it was also here in 1859 that the United States and Great Britain nearly went to war over a dead pig. There is lots to do at this park, take a hike, birdwatch, kayaking, view marine life, and watch the beautiful sunset.","Bellingham","Sports & Recreation","Official National Park Government Website",,,,
"John Day","Fossils","Hiking","Historical Site","Historical Parks","National Monument","Travel","Outdoors","National Park","Entertainment","John Day Fossil Beds National Monument","http://www.nps.gov/joda/","Oregon","Kimberly","Free","No","Do It","John Day Fossil Beds National Monument-A visit to the John Day Fossil Beds National Monument is like taking a journey into ancient Oregon. Whether you tour the museum at Sheep Rock, hike a trail at the Painted Hills, or picnic at Clarno, Oregon's exciting past will be revealed.","Bend","Sports & Recreation","Official National Park Government Website",,,,
"Camping","Fishing","National Recreation Area","Historical Site","Scenic Parks","Boating","Travel","Outdoors","National Park","Entertainment","Bighorn Canyon National Recreation Area","http://www.nps.gov/bica/","Montana","Fort Smith","Free","No","Do It","Bighorn Canyon National Recreation Area offers great natural features like prairies, mountains, canyons and others. Visitors will enjoy exploring the place and learn about its features and history.","Billings","Sports & Recreation","Official National Park Government Website",,,,
"Little Bighorn","George A. Custer","Battlefields","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","Little Bighorn Battlefield National Monument","http://www.nps.gov/libi","Montana","Crow Agency","Free","No","Do It","Little Bighorn Battlefield National Monument is a site to commemorate the battle between the Native American Indians and the United States Army.","Billings","Sports & Recreation","Official National Park Government Website",,,,
"New Dakota Parks","Hiking","Campgrounds","Boating","Historical Sites","Parks","Travel","Outdoors","Attractions & Theme Parks","Entertainment","North Dakota State Parks","http://www.ndparks.com/parks/parksa-z.htm","North Dakota","Bismarck","Free","No","Do It","North Dakota State Parks is the park central management arm of the different national parks in the state. It oversees the operation and management of such parks.","Bismarck","Sports & Recreation",,,,,
"Fort Union Trading Post ","Fur Trading Post ","Guided Tours","Historical Site","Historical Parks","American History","Travel","Outdoors","National Park","Entertainment","Fort Union Trading Post National Historic Site","http://www.nps.gov/fous/","North Dakota","Williston","Free","No","Do It","Fort Union Trading Post National Historic Site was the most important fur trading post on the upper Missouri from 1828 to 1867. At this post, the Assiniboine, Crow, Cree, Ojibway, Blackfeet, Hidatsa, and other tribes traded buffalo robes and other furs for trade goods such as beads, guns, blankets, knives, cookware, and cloth. Offers self guided tour, museum, hiking trails, living history programs and more.","Bismarck","Sports & Recreation","Official National Park Government Website",,,,
